2.236863 0.347438
1.098375 1.006144
0.214043 1.695479
1.687947 1.393900
1.787520 1.025641
0.603789 1.754427
0.179162 1.744621
1.412961 0.731772
1.118323 0.968482
1.664522 0.223290
2.387877 0.156384
0.209338 1.849288
0.658646 1.241238
1.434267 1.248369
1.393085 1.316545
0.955523 1.582476
1.458830 1.336401
1.052056 1.388380
0.766508 1.918263
1.406769 0.805550
0.636033 1.696017
1.733915 0.586860
0.143245 1.791380
1.880665 0.426388
1.974645 0.862769
0.785096 1.981149
1.540221 0.657189
0.059288 2.078894
1.176029 1.329040
1.896344 1.515910
1.569281 0.735902
1.418041 1.304460
1.368514 0.724227
0.692517 1.724795
1.719193 0.870087
0.794504 1.398851
1.350913 0.979627
1.344069 1.114596
1.420855 1.068074
1.009690 1.274694
2.150326 0.542971
1.640108 0.945909
1.478498 0.884585
0.425396 1.500964
0.361200 2.577303
0.816416 1.766331
0.196993 1.461033
0.939031 1.626328
0.797749 1.563121
1.792808 0.697156
1.018794 1.522766
0.602269 2.051675
0.646337 1.298878
1.628815 0.746524
1.386338 1.067506
1.652823 0.519785
0.575143 1.660514
0.858001 1.405236
1.480350 1.295343
0.821438 1.498930
0.736027 1.699685
1.235378 1.271562
1.092543 1.290440
1.513620 0.076405
0.818759 1.424781
1.957069 0.434550
1.498573 0.795301
1.600953 1.200511
0.556150 1.989171
1.050127 1.062069
1.982939 0.463221
2.064367 0.109448
1.649484 0.671701
1.561334 0.591050
2.034689 0.788860
1.239932 0.124507
1.682600 0.128472
1.126560 0.982510
0.514905 1.789047
0.267410 1.443446
1.513410 0.124655
1.085231 1.358357
0.334074 1.358510
0.842085 1.895643
0.105207 1.476948
1.467567 1.121463
1.300632 0.793518
1.121824 1.486727
1.384197 1.167986
1.739937 0.157284
1.904627 0.256480
1.412673 0.585344
1.402926 0.602551
1.785493 0.615453
1.574665 0.036103
1.721594 0.651692
2.122028 0.720137
1.890632 0.886447
1.933361 0.731250
1.497916 1.337552
0.097139 1.494844
1.870627 0.029302
0.185667 1.807966
0.433339 1.528989
1.328926 0.807636
1.605429 0.739162
1.941966 0.091495
0.671295 1.537779
1.486318 0.149247
1.919144 0.484596
1.287676 0.983996
1.303854 1.137134
0.083917 1.410835
0.695820 1.274852
1.327030 0.787155
0.272103 1.846410
1.444007 1.048672
1.427633 1.247457
0.877113 1.532823
