1007.820344 156.538232
680.043537 622.940094
204.861961 1622.753343
1037.898074 857.092008
1015.416805 582.624753
414.876804 1205.505222
79.377440 772.951061
730.245660 378.194272
656.384725 568.437464
1154.997110 154.938711
1231.538902 80.654654
125.713692 1110.552961
423.172037 797.479541
757.123051 658.990909
715.466888 676.157031
561.825164 930.458411
645.249276 591.098268
528.819922 697.874882
278.870802 697.901833
945.546413 541.442830
266.834645 711.529487
1236.072696 418.360729
74.019801 925.669100
1505.974437 341.437766
1084.388602 473.795352
527.553269 1331.253136
1141.785098 487.182729
42.879042 1503.528698
392.472621 443.536711
1002.360068 801.272142
1184.393830 555.412450
666.480842 613.097369
713.901189 377.801074
282.606077 703.864098
941.839391 476.666902
629.134010 1107.690661
594.972773 431.450265
1132.751852 939.356754
644.092149 484.172031
626.760830 791.260919
900.240787 227.316576
1198.507389 691.221878
931.484696 557.307427
350.199299 1235.640048
163.920212 1169.634114
394.395314 853.281313
145.921322 1082.253436
651.847127 1128.948239
569.224322 1115.345710
1058.187079 411.489353
592.605044 885.752366
279.453749 951.980967
466.665107 937.809953
1027.086811 470.738009
1214.424201 935.129514
1139.299086 358.290598
389.878863 1125.631587
540.769882 885.674331
1095.522953 958.609209
595.658698 1086.935839
472.369343 1090.829065
547.146505 563.172452
852.604738 1007.040962
1129.331419 57.006990
585.841103 1019.463546
982.750162 218.211299
817.905623 434.066962
886.638051 664.865575
286.061630 1023.151193
508.966142 514.754286
1113.372588 260.087699
1335.970677 70.830044
851.064472 346.569418
706.821540 267.570349
1210.934169 469.485842
980.005121 98.406372
1216.090913 92.852285
814.377531 710.245639
324.071710 1125.993412
194.968929 1052.418602
1051.295590 86.591867
719.281044 900.306188
274.888130 1117.830238
507.166211 1141.697827
39.342067 552.303409
693.948109 530.290529
960.446544 585.970028
768.744692 1018.799712
789.981404 666.586681
1223.183551 110.571564
933.708606 125.734583
1036.988673 429.678300
1328.234250 570.471033
1045.826478 360.492468
909.649281 20.856153
983.536453 372.307928
1021.175001 346.548469
1128.105274 528.926391
825.008342 312.040847
657.484338 587.095098
57.594672 886.305491
827.722024 17.424634
92.105747 896.895077
327.222445 1154.568724
621.778318 1072.232620
973.281425 675.234165
484.718948 1091.166086
1416.856278 71.520822
868.781425 87.237940
718.198928 548.822144
707.396699 540.567464
876.378729 605.053028
301.814471 568.777812
52.529336 737.432825
169.214617 1255.012621
1241.465832 715.997541
771.281677 293.910910
997.868296 869.273707
558.635240 606.733887
444.457277 1008.771428
1244.507982 81.504011
924.590051 131.936366
1303.209342 304.434223
975.235449 80.327036
723.710540 169.061293
1112.226228 421.038046
60.783519 853.309129
556.344716 963.545533
1081.042913 57.314369
190.367781 1027.582163
712.922750 531.963752
965.415942 415.984557
1076.358683 393.512221
759.697077 717.957083
1033.560294 356.264361
564.592530 935.041543
482.178530 1355.688203
1252.214294 602.969195
1149.892059 539.233108
317.039571 1133.949406
1305.011689 1080.481933
574.504478 500.833622
860.138036 265.047298
665.945621 878.837392
690.427150 702.092181
411.827778 951.022154
1500.248936 232.074074
1037.768454 235.959844
611.758513 717.213766
635.670577 1128.828599
883.111817 359.619699
785.312585 297.026820
1378.742262 312.591413
743.607452 385.114345
94.611105 835.793152
442.714059 889.677940
920.717341 465.976988
1004.580543 340.916932
1093.236850 452.984843
188.016567 1341.570922
1013.686154 383.403985
708.712677 376.117672
1124.223574 112.887944
1231.538902 80.654654
130.987875 971.496668
631.847652 257.300217
967.840551 904.795071
951.738518 344.201598
1149.796173 58.040021
536.708001 933.963561
1269.621118 67.312345
899.417069 778.906544
440.037609 1079.380087
1081.474685 500.538160
736.802095 976.466921
327.557327 1014.023483
584.693446 1066.926855
975.986350 404.401868
805.125519 746.470968
1095.713278 254.291401
377.123006 815.912364
293.702910 1020.476429
423.579940 1041.786871
402.758802 410.915178
50.783995 746.157497
290.276487 1049.043458
746.506385 1222.630115
688.316060 599.102121
902.042600 738.522300
179.175212 1610.173974
905.922107 258.700758
1091.124008 413.034125
945.012498 127.256782
980.160401 217.636265
527.553269 1331.253136
1058.187079 411.489353
1025.685938 888.565335
919.919493 644.743193
205.043020 1416.917929
468.416806 1445.758619
196.205753 1039.743051
515.723343 1125.608112
52.529336 737.432825
949.339208 135.468000
386.359810 436.628570
38.314072 537.871919
568.650103 494.946294
661.700277 775.764517
977.336972 177.855527
388.131465 992.712568
557.452483 970.062500
644.918085 484.792897
476.678364 343.775639
935.108365 221.016558
25.264619 965.451660
132.952648 1150.323326
459.267941 762.207011
1305.945597 195.045052
434.311918 939.641597
788.510291 300.476187
279.453749 951.980967
53.619891 787.824655
1244.507982 81.504011
508.966142 514.754286
666.857780 585.469406
680.317004 897.803068
539.048241 639.628236
63.217542 874.610527
625.486308 331.011354
827.722024 17.424634
52.827097 1023.739260
368.313843 793.400665
191.695326 1034.748091
775.030856 77.824057
546.923162 1099.096500
381.476882 950.113616
386.898619 764.381567
844.708152 325.127391
1170.471304 117.531870
876.247107 331.707130
496.007458 334.307272
868.642280 663.785617
592.554299 1070.366585
928.550458 44.656278
591.904801 995.321294
974.496022 74.322965
865.514265 439.559334
314.428673 1202.247424
1214.792510 64.905884
1158.157106 262.832696
185.747457 1002.642212
86.244866 1078.552046
747.873269 304.981704
653.301370 600.374000
749.083757 230.826469
1169.357692 61.996613
444.119662 772.844040
42.879042 1503.528698
711.078851 519.761829
884.197650 453.691955
133.581326 1166.952148
930.865042 113.688611
1040.686021 52.515255
1223.057621 64.863695
872.425921 329.975480
1029.502716 138.634360
878.115563 290.317828
472.501766 489.716747
856.729152 445.067056
1021.715378 256.623613
984.884402 351.863714
336.841146 515.168440
115.814253 1058.967512
750.020359 394.217197
64.743932 1010.175645
927.130378 22.191956
905.238319 351.697741
285.832488 741.882517
932.904127 387.258240
636.661851 575.345586
711.422952 534.785428
97.967279 953.972718
297.850385 897.036833
931.235306 545.501361
533.701285 404.068960
783.620183 408.880375
1429.887728 370.994234
600.250685 709.852058
807.083654 560.230493
896.837020 306.726900
258.647961 870.187209
891.968182 338.984233
291.934478 631.605462
411.827778 951.022154
864.064575 748.290838
284.104018 535.401969
1048.800204 51.566872
325.240625 618.113249
420.596727 462.274142
964.918886 358.441927
345.913937 801.766063
20.098496 1410.916737
751.416028 257.447696
622.535602 635.142736
1020.421720 351.359026
364.057555 640.177142
97.914500 1044.269576
629.556885 173.003981
795.622871 113.533117
620.301232 736.042070
36.861365 509.974555
265.404802 892.919716
921.833095 17.623428
807.885172 252.635161
519.711531 579.472505
114.739697 1018.352916
644.959098 455.701948
21.427654 1012.707470
1389.500060 114.448692
285.557356 615.131362
870.437445 101.532282
95.744802 933.102805
653.913854 495.082734
348.664540 578.648176
956.694591 80.737913
643.771424 517.416872
57.026229 800.562437
1129.331419 57.006990
997.376431 121.643039
1023.256561 84.454134
515.591470 788.551090
520.082322 397.428462
55.241409 947.729540
839.519251 367.140018
50.400735 707.550471
600.216127 244.419267
434.812876 491.385800
51.028300 749.747007
931.373398 132.904330
298.960344 797.194460
353.065811 512.542939
769.207793 77.239339
1048.800204 51.566872
510.182194 528.770012
109.314966 1476.244871
14.771252 574.421099
1104.630088 25.326612
389.648789 843.012119
711.393031 1406.924735
38.121567 732.163200
29.379511 1030.175480
875.283126 885.237157
917.712005 44.135030
100.878665 982.322830
697.968574 70.085914
66.155509 972.007594
59.668773 825.513542
988.327962 52.398839
744.783366 394.144120
1430.379120 72.203436
561.899561 405.236309
656.437579 339.969062
507.071838 216.155474
685.367585 494.280205
912.679100 679.573143
750.382741 20.709013
60.497319 942.132297
102.688831 1001.141004
636.023436 33.131644
1386.162607 561.898718
96.597201 966.278733
609.337712 79.892078
730.706887 549.281400
44.003155 617.738078
640.440478 338.925196
386.898619 764.381567
1011.438515 12.423762
476.954266 180.615009
498.421805 374.669833
1101.034889 148.266988
313.924452 1139.716174
629.198790 440.748763
740.531208 46.779390
670.070477 700.779041
970.969728 395.960138
582.146817 308.075818
692.591782 239.352803
393.075951 683.848447
1246.527172 62.922860
967.649000 504.903644
732.803245 56.495202
938.073415 826.656407
681.424085 509.026589
582.592890 445.482345
284.104018 535.401969
291.934478 631.605462
116.876270 119.522409
375.001033 808.836790
442.497956 766.739365
474.315795 564.932289
771.055583 540.432374
182.156551 450.519237
22.256644 850.506145
1070.086762 82.497953
66.438836 932.701272
541.689523 286.665559
433.030420 439.246350
303.999002 115.274607
1020.369963 102.459573
900.240787 227.316576
788.867316 321.699021
870.765072 69.828251
926.528941 19.504649
1242.020012 65.848999
57.138695 802.141298
743.460034 315.388799
98.931522 621.165068
367.431066 415.237032
372.627423 421.109480
49.448596 694.183879
1064.606366 468.293400
54.167778 880.656188
660.996785 41.755197
20.213447 1418.986329
1147.509048 318.780718
713.823199 56.912770
1128.282775 56.839367
930.364806 17.865696
869.987782 460.403097
879.328137 43.234356
841.437836 106.594540
606.480516 70.942704
677.187060 35.275934
1034.739917 87.324358
21.673262 1024.315314
804.141653 277.903324
394.924227 744.245753
903.354888 278.364358
59.972129 941.877735
455.576067 342.181371
650.399011 735.021560
822.478983 313.420575
892.844444 75.349435
536.162223 688.866426
354.087109 672.935410
829.929518 39.913354
544.192661 551.345760
1153.683094 438.475932
733.316373 72.676600
936.649904 382.835806
704.509993 35.746362
1053.916372 104.159246
820.260083 432.388421
587.169952 138.167819
941.426044 63.272831
775.766643 77.897941
842.410838 52.549341
814.469159 39.812514
625.200708 414.805646
1022.147774 288.896839
1039.738130 319.916936
41.385207 1199.451973
788.976836 37.943839
42.121215 1476.955956
913.842722 372.663822
751.053861 259.556713
829.061995 606.630695
734.700523 84.604424
1441.522895 25.209309
12.014503 940.122345
290.697371 6.914172
5.139520 1005.822579
778.107045 57.628701
400.168298 304.882167
701.160775 374.076197
256.304187 631.171217
32.738002 452.928109
367.614564 375.059224
977.697250 59.877520
463.766870 838.789216
935.554239 36.554434
583.758372 651.026914
1072.348260 88.505901
631.847652 257.300217
550.677150 561.670825
725.657364 464.841033
66.860642 932.412929
688.177303 211.341235
938.152094 11.523566
611.976222 618.935833
618.154463 375.205534
258.845410 690.225746
780.079539 111.315128
288.334534 721.585760
1156.483378 51.768642
261.309601 629.790385
694.102612 265.563983
366.008329 410.789142
827.358393 18.969414
749.833191 20.693846
586.688679 30.561705
420.909261 429.433207
738.612331 10.673265
1035.371566 794.443497
20.306355 775.978644
755.702740 258.594779
669.100496 269.622916
952.209829 16.349175
1277.070242 58.226958
562.172817 548.035232
630.638653 193.670950
557.240098 924.802869
19.197551 1347.670329
717.569625 37.379537
45.076608 632.807747
814.261098 22.471923
55.833696 772.455503
280.321994 603.853645
593.038100 14.105278
955.972205 49.798370
467.434653 476.900797
327.932359 360.427555
23.344110 1103.282432
373.705120 381.273122
839.784615 41.049973
778.107045 57.628701
475.878296 482.806833
158.821991 301.336923
629.556885 173.003981
308.288595 7.332575
32.735034 452.887037
687.495465 161.775562
736.898221 46.549894
631.051123 13.284454
28.433240 1343.803388
29.658896 1039.971968
682.429203 277.897973
464.691337 109.347197
42.762132 1499.429335
230.212688 427.961108
276.220174 520.544645
584.436288 221.614751
17.858793 857.349276
1089.622748 16.827275
754.428764 231.687250
533.701285 404.068960
14.067297 560.359163
691.744253 737.186115
1013.073001 12.443839
49.962935 691.233921
408.327843 592.766409
338.489706 382.530150
43.626659 612.452638
631.685832 147.564002
716.960524 422.717292
2.638883 581.470154
17.985028 709.956550
546.133911 840.163260
959.881067 20.285562
736.705512 14.023715
522.135376 222.576786
894.339898 43.011008
557.649104 334.396418
578.363281 250.223625
522.184033 392.210349
33.744742 1183.239779
815.737023 431.693249
49.530484 695.333454
38.121567 732.163200
549.823561 290.970144
298.571436 719.596289
934.322165 19.668707
393.589292 1063.994491
472.351285 543.819090
125.106817 785.512876
466.384323 246.813566
702.765812 494.176039
364.155708 421.576218
480.224629 182.098312
716.627957 71.959580
21.117001 821.193131
606.454782 227.628362
563.148044 522.104706
664.740222 62.403871
1020.255222 21.477711
728.682679 440.524823
357.730824 673.622511
291.341652 521.321539
609.337712 79.892078
13.294223 1040.259118
872.729118 451.626798
965.854114 31.769025
116.032325 938.996141
664.897992 134.403688
686.035227 527.489342
1044.777153 65.002263
34.975899 687.297265
508.047138 364.540402
37.740262 724.839841
758.018518 546.675327
659.386736 444.424327
593.038100 14.105278
45.576557 618.498036
22.522893 909.392701
275.845489 414.672945
629.887377 652.908547
54.059255 747.906233
381.480130 553.791789
778.477995 240.634368
556.366116 14.394821
28.589506 487.503985
549.183336 604.631932
448.490988 503.363486
38.314072 537.871919
92.748716 968.292776
268.220869 527.323003
184.464689 202.743508
518.723849 12.337730
15.962479 656.722096
91.008875 881.151673
686.381097 14.449222
760.398406 39.610567
648.807777 52.764149
494.290258 381.028759
200.323625 604.817899
554.663243 395.448184
607.727812 456.836509
926.139721 11.376015
448.639105 802.786786
939.793009 11.543722
318.960002 522.435452
700.390144 219.568448
196.941522 402.839061
381.303607 130.308741
117.957506 859.944648
921.303065 13.313224
842.731733 18.670018
736.143775 214.897684
988.871936 17.640429
1028.306123 207.209613
22.854045 888.742934
3.302717 727.744152
475.261291 544.020598
16.651850 381.023122
5.713187 1402.906710
899.208240 20.616764
15.906766 618.578693
849.247571 16.308010
789.646066 62.958090
877.298185 9.001237
6.477965 1130.169033
754.932869 503.922736
418.485523 183.764448
37.074910 954.584480
677.614911 18.703789
1104.880328 57.550341
716.130427 371.465707
126.202196 584.854914
429.680007 162.932093
885.743960 70.619927
336.270057 951.054117
50.023809 702.259003
865.599166 120.447092
48.213756 676.848579
538.596307 610.852969
221.997312 44.465170
408.798079 99.623823
842.134679 43.868362
62.877921 633.043103
1046.490980 429.215630
385.432263 367.919290
1040.587910 434.699566
32.788513 1024.257706
906.505339 21.645884
611.505562 231.879258
653.410092 15.541212
67.108298 903.508134
1027.824391 135.138428
955.723111 20.119225
15.437430 545.224009
585.900628 249.758750
438.962586 10.440626
457.781722 327.733571
464.134338 246.257475
696.152233 163.812598
636.023436 33.131644
662.951078 15.272337
14.481972 339.405052
851.807187 16.214758
487.590626 366.227378
1102.404088 21.863586
11.240857 685.158517
830.948031 315.090532
426.328812 918.373200
916.192430 91.998675
720.788371 19.892269
633.130297 900.546858
3.975503 705.963703
969.523319 20.419973
661.253742 12.634742
112.513133 747.030427
552.614693 59.687807
445.829133 660.767085
354.909435 194.942349
625.178029 421.367779
